Time,"BTC / Price, USD"
2015-04-26,220.503406779661
2015-04-27,227.325990356517
2015-04-28,225.549368790181
2015-04-29,225.66928842782
2015-04-30,236.327976037405
2015-05-01,232.746582700175
2015-05-02,235.540077147867
2015-05-03,240.464248977206
2015-05-04,238.976661309176
2015-05-05,236.02338340152
2015-05-06,229.481219300429
2015-05-07,237.130687317358
2015-05-08,244.383472822911
2015-05-09,242.705950029223
2015-05-10,240.731483927528
2015-05-11,242.24983722969
2015-05-12,242.209092051432
2015-05-13,236.550265926359
2015-05-14,236.948916715371
2015-05-15,237.484502337814
2015-05-16,235.812134424313
2015-05-17,236.963682933957
2015-05-18,232.88384961543
2015-05-19,231.974446814728
2015-05-20,234.190306253653
2015-05-21,235.553821741672
2015-05-22,240.323203682057
2015-05-23,238.963281706604
2015-05-24,240.711758328463
2015-05-25,237.003543249562
2015-05-26,236.796261250731
2015-05-27,237.203596434833
2015-05-28,236.956881940386
2015-05-29,236.646526592636
2015-05-30,232.788770017534
2015-05-31,229.45054792519
2015-06-01,223.282701928697
2015-06-02,225.320800993571
2015-06-03,225.213063413209
2015-06-04,223.54007685564
2015-06-05,224.731071887785
2015-06-06,225.160513150205
2015-06-07,223.411685856225
2015-06-08,228.774291350088
2015-06-09,229.370529514904
2015-06-10,228.588487434249
2015-06-11,229.584411747516
2015-06-12,229.811218510228
2015-06-13,233.015344535359
2015-06-14,232.507108708358
2015-06-15,236.7909628872
2015-06-16,251.432676797195
2015-06-17,247.969317650497
2015-06-18,249.012479544126
2015-06-19,244.803484219755
2015-06-20,245.582513150205
2015-06-21,244.300260081824
2015-06-22,247.017892460549
2015-06-23,244.184763296318
2015-06-24,240.451545295149
2015-06-25,242.347857685564
2015-06-26,242.967997369959
2015-06-27,251.529326709527
2015-06-28,249.058285797779
2015-06-29,256.65022238457
2015-06-30,263.854356864991
2015-07-01,258.042647574518
2015-07-02,254.747113383986
2015-07-03,256.087042833431
2015-07-04,260.50923962595
2015-07-05,271.302458211572
2015-07-06,269.137940093513
2015-07-07,266.469919053185
2015-07-08,270.576142898889
2015-07-09,269.680304792519
2015-07-10,285.558780829924
2015-07-11,293.917453828171
2015-07-12,311.481879894798
2015-07-13,292.649223845704
2015-07-14,287.740951490357
2015-07-15,285.922885447107
2015-07-16,278.532749269433
2015-07-17,280.064724722385
2015-07-18,277.354635300994
2015-07-19,275.281989479836
2015-07-20,279.114393045003
2015-07-21,276.652412624196
2015-07-22,277.764369082408
2015-07-23,276.811628579778
2015-07-24,289.305976329632
2015-07-25,289.507639976622
2015-07-26,293.314842781999
2015-07-27,294.426761835184
2015-07-28,295.410125268849
2015-07-29,289.85583635301
2015-07-30,288.236260666277
2015-07-31,284.597324371712
2015-08-01,281.66884628872
2015-08-02,282.423006428989
2015-08-03,282.185052308591
2015-08-04,285.286617475161
2015-08-05,282.338886908241
2015-08-06,278.99574868498
2015-08-07,279.488715078901
2015-08-08,261.450275569842
2015-08-09,266.342020455874
2015-08-10,264.928825248393
2015-08-11,271.421736119229
2015-08-12,268.143868497954
2015-08-13,264.691627995324
2015-08-14,266.355941554646
2015-08-15,261.936836645237
2015-08-16,258.930817389831
2015-08-17,258.009398305085
2015-08-18,217.885883116937
2015-08-19,227.218251899474
2015-08-20,235.523883109293
2015-08-21,232.80061783986
2015-08-22,230.639173290473
2015-08-23,228.673073933372
2015-08-24,211.955917592051
2015-08-25,222.655039450614
2015-08-26,226.116700175336
2015-08-27,224.939877264757
2015-08-28,232.17080829924
2015-08-29,229.826200175336
2015-08-30,229.019572472238
2015-08-31,230.689466101695
2015-09-01,227.955570426651
2015-09-02,229.502180709527
2015-09-03,227.107121566335
2015-09-04,231.177563413209
2015-09-05,235.903006136762
2015-09-06,240.805472238457
2015-09-07,240.6336157218
2015-09-08,244.174952659264
2015-09-09,238.722463179427
2015-09-10,238.750477206312
2015-09-11,240.845008116891
2015-09-12,236.351832176505
2015-09-13,230.548837317358
2015-09-14,230.948793980129
2015-09-15,230.398590005845
2015-09-16,229.043285797779
2015-09-17,233.202697837522
2015-09-18,233.175130917592
2015-09-19,232.241568088837
2015-09-20,231.362323787259
2015-09-21,226.773447983635
2015-09-22,230.626304792519
2015-09-23,230.132437755698
2015-09-24,234.319868497954
2015-09-25,235.538221800117
2015-09-26,234.591814436002
2015-09-27,233.243309760374
2015-09-28,240.017265341905
2015-09-29,237.336233781414
2015-09-30,236.739848042081
2015-10-01,238.229813851549
2015-10-02,237.937007305669
2015-10-03,239.735897720631
2015-10-04,239.516924897721
2015-10-05,240.961213833431
2015-10-06,246.940498246639
2015-10-07,243.734486849795
2015-10-08,243.029632963179
2015-10-09,244.448887492694
2015-10-10,245.955924313267
2015-10-11,248.528165400351
2015-10-12,246.093637346581
2015-10-13,250.471300701344
2015-10-14,253.142325540619
2015-10-15,254.693015002922
2015-10-16,262.737363237873
2015-10-17,271.930938924605
2015-10-18,263.481677381648
2015-10-19,264.362728229106
2015-10-20,270.832211864407
2015-10-21,268.040217708942
2015-10-22,275.414956458212
2015-10-23,278.612778026885
2015-10-24,283.61114289889
2015-10-25,286.04969345412
2015-10-26,286.703382817066
2015-10-27,295.562913793104
2015-10-28,304.442097019287
2015-10-29,314.879462302747
2015-10-30,328.492321157218
2015-10-31,314.119508182349
2015-11-01,329.854227644652
2015-11-02,364.616627995324
2015-11-03,400.923105201637
2015-11-04,405.481681472823
2015-11-05,384.341222969024
2015-11-06,372.975417884278
2015-11-07,386.504550847458
2015-11-08,372.400129748685
2015-11-09,380.495644360023
2015-11-10,337.830502337814
2015-11-11,308.922185856225
2015-11-12,337.522988603156
2015-11-13,337.278958211572
2015-11-14,333.047117475161
2015-11-15,319.928021624781
2015-11-16,331.132725014611
2015-11-17,335.849786090006
2015-11-18,335.744504967855
2015-11-19,326.232145528931
2015-11-20,321.940475452951
2015-11-21,325.905231151373
2015-11-22,323.716966101695
2015-11-23,323.012556341321
2015-11-24,319.961356527177
2015-11-25,328.960457334892
2015-11-26,356.255292518995
2015-11-27,359.268824371712
2015-11-28,356.567322618352
2015-11-29,371.707612507306
2015-11-30,377.389839859731
2015-12-01,362.532375803624
2015-12-02,359.22240414962
2015-12-03,361.210068088837
2015-12-04,363.241631794272
2015-12-05,389.362958796026
2015-12-06,393.319129748685
2015-12-07,395.346588252484
2015-12-08,413.798660432496
2015-12-09,417.632671244886
2015-12-10,415.729924313267
2015-12-11,453.86148012858
2015-12-12,435.85572238457
2015-12-13,434.403466393922
2015-12-14,442.991689655173
2015-12-15,464.617871712449
2015-12-16,454.142492402104
2015-12-17,456.240134611338
2015-12-18,463.175769725307
2015-12-19,461.399907948568
2015-12-20,442.15399006429
2015-12-21,437.640129456458
2015-12-22,435.268379018118
2015-12-23,442.665727060199
2015-12-24,455.878713033314
2015-12-25,455.718825832846
2015-12-26,418.221531560491
2015-12-27,422.705894506137
2015-12-28,421.052879602572
2015-12-29,431.340021332554
2015-12-30,426.043646990064
2015-12-31,429.677153419053
2016-01-01,434.678006428989
2016-01-02,434.439877264757
2016-01-03,430.136180011689
2016-01-04,433.44897106955
2016-01-05,432.669502630041
2016-01-06,430.677869666862
2016-01-07,459.208940093513
2016-01-08,454.134423728814
2016-01-09,449.845216247808
2016-01-10,448.580216247808
2016-01-11,449.033059029807
2016-01-12,441.768157218001
2016-01-13,432.310645236704
2016-01-14,429.823224722385
2016-01-15,367.823199883109
2016-01-16,388.071204558738
2016-01-17,382.482086499123
2016-01-18,384.865166569258
2016-01-19,378.161725014611
2016-01-20,420.622924168323
2016-01-21,409.298459672706
2016-01-22,381.046459380479
2016-01-23,386.370602571596
2016-01-24,403.446926651081
2016-01-25,391.986097311514
2016-01-26,391.142935125657
2016-01-27,394.62753037405
2016-01-28,378.900995616599
2016-01-29,378.99999482291
2016-01-30,377.262779076564
2016-01-31,366.341687609585
2016-02-01,371.22343509059
2016-02-02,372.927631209819
2016-02-03,368.098206604325
2016-02-04,389.723081239042
2016-02-05,384.398413983051
2016-02-06,374.631555523086
2016-02-07,375.153917592051
2016-02-08,370.814350327294
2016-02-09,373.5116128609
2016-02-10,379.082611630625
2016-02-11,377.639165108124
2016-02-12,382.294456458212
2016-02-13,389.598432472238
2016-02-14,406.150669491525
2016-02-15,399.26761864699
2016-02-16,407.035309468147
2016-02-17,415.324113383986
2016-02-18,421.289662981882
2016-02-19,419.626528541204
2016-02-20,440.195760081823
2016-02-21,438.718612681473
2016-02-22,437.535295094097
2016-02-23,420.032592609585
2016-02-24,423.995112507306
2016-02-25,424.090870251315
2016-02-26,431.762241963764
2016-02-27,432.947845996493
2016-02-28,433.102262711864
2016-02-29,437.775872589129
2016-03-01,432.807867153711
2016-03-02,423.079789392168
2016-03-03,419.268821332554
2016-03-04,407.990154295734
2016-03-05,397.314453945061
2016-03-06,403.705187463472
2016-03-07,413.22936616014
2016-03-08,411.425953243717
2016-03-09,412.540703506721
2016-03-10,416.340928696669
2016-03-11,419.511934248977
2016-03-12,410.264163296318
2016-03-13,411.805882466394
2016-03-14,415.026957276446
2016-03-15,415.266400292227
2016-03-16,417.024118468732
2016-03-17,418.605363822326
2016-03-18,408.901587405026
2016-03-19,409.124429865576
2016-03-20,412.056953828171
2016-03-21,411.601774050263
2016-03-22,416.581653828171
2016-03-23,417.378299532437
2016-03-24,413.560239918177
2016-03-25,416.373243834015
2016-03-26,416.823096668615
2016-03-27,425.454959848042
2016-03-28,422.917446814728
2016-03-29,415.863828755114
2016-03-30,412.777697779076
2016-03-31,415.956811221508
2016-04-01,417.20066025716
2016-04-02,419.763056691993
2016-04-03,420.073578901227
2016-04-04,419.540727878434
2016-04-05,422.50136440678
2016-04-06,421.907191233197
2016-04-07,421.467220046756
2016-04-08,418.643460549386
2016-04-09,418.758635359439
2016-04-10,421.954488544711
2016-04-11,423.273044009351
2016-04-12,427.427664582116
2016-04-13,424.87251811806
2016-04-14,425.8565949737
2016-04-15,430.724418760959
2016-04-16,432.216313033314
2016-04-17,429.339968731736
2016-04-18,429.656933664524
2016-04-19,437.568726183518
2016-04-20,442.661653302163
2016-04-21,452.164702805377
2016-04-22,448.134421332554
2016-04-23,453.914722969024
2016-04-24,463.382871420222
2016-04-25,465.31600666277
2016-04-26,469.60876452367
2016-04-27,445.741113091759
2016-04-28,451.060061776739
2016-04-29,457.009965225015
2016-04-30,449.900484511981
2016-05-01,455.010731151374
2016-05-02,444.933061192285
2016-05-03,451.628850379895
2016-05-04,448.367967562829
2016-05-05,449.336072472238
2016-05-06,461.693862361192
2016-05-07,461.361842489772
2016-05-08,461.378872296902
2016-05-09,463.462231677382
2016-05-10,451.079668322618
2016-05-11,453.896305260082
2016-05-12,455.607255932203
2016-05-13,457.241902688486
2016-05-14,458.119524839275
2016-05-15,460.85772063121
2016-05-16,455.224077323203
2016-05-17,453.545777030976
2016-05-18,454.486184102864
2016-05-19,437.724187142022
2016-05-20,442.396799240211
2016-05-21,444.078207188778
2016-05-22,440.558668848627
2016-05-23,444.205057276447
2016-05-24,445.674454938632
2016-05-25,450.54952717709
2016-05-26,454.43372238457
2016-05-27,471.820117299825
2016-05-28,530.910597895967
2016-05-29,527.54971244886
2016-05-30,533.493149035652
2016-05-31,530.943692811221
2016-06-01,537.613678842782
2016-06-02,538.771243191116
2016-06-03,570.175988252484
2016-06-04,574.26620163647
2016-06-05,575.137638047925
2016-06-06,585.857149035652
2016-06-07,578.469240677966
2016-06-08,583.097585330216
2016-06-09,577.101699707773
2016-06-10,579.814993571011
2016-06-11,605.44955698422
2016-06-12,670.39237434249
2016-06-13,704.321778141438
2016-06-14,684.948319403857
2016-06-15,695.001468439509
2016-06-16,767.420031268264
2016-06-17,750.014633927528
2016-06-18,758.28878012858
2016-06-19,766.767132670952
2016-06-20,722.497452367037
2016-06-21,669.604204675628
2016-06-22,594.832974634716
2016-06-23,627.677855639977
2016-06-24,664.126985680889
2016-06-25,668.872684102864
2016-06-26,630.4342421391
2016-06-27,652.244807714787
2016-06-28,647.218768381064
2016-06-29,638.586345645821
2016-06-30,674.284814728229
2016-07-01,677.512385739334
2016-07-02,702.739316773817
2016-07-03,662.55008591467
2016-07-04,679.842453360608
2016-07-05,668.165981297487
2016-07-06,677.651333138515
2016-07-07,640.053236119229
2016-07-08,665.051708357685
2016-07-09,651.941914026885
2016-07-10,649.959340970193
2016-07-11,650.272594681473
2016-07-12,670.023127995324
2016-07-13,658.333613383986
2016-07-14,660.905960198714
2016-07-15,666.758671127995
2016-07-16,665.275622150789
2016-07-17,681.089601987142
2016-07-18,675.118579193454
2016-07-19,674.660360315605
2016-07-20,667.305364874343
2016-07-21,666.851739333723
2016-07-22,650.562911630625
2016-07-23,657.377942957335
2016-07-24,661.393979836353
2016-07-25,655.119577849211
2016-07-26,654.626339158387
2016-07-27,656.275146873174
2016-07-28,656.196453360608
2016-07-29,657.557567504383
2016-07-30,655.361730157803
2016-07-31,624.804487142022
2016-08-01,606.50924792519
2016-08-02,526.981148334307
2016-08-03,570.347040911748
2016-08-04,583.542158036236
2016-08-05,581.279805669199
2016-08-06,590.795402980713
2016-08-07,594.73232402104
2016-08-08,591.629283869083
2016-08-09,587.932138223261
2016-08-10,589.968758328463
2016-08-11,589.585884687317
2016-08-12,587.19164956166
2016-08-13,585.363581648159
2016-08-14,571.387062536528
2016-08-15,566.564441320865
2016-08-16,578.414924137931
2016-08-17,573.663744418469
2016-08-18,573.263191992987
2016-08-19,573.958457919345
2016-08-20,581.797070134424
2016-08-21,580.79219257744
2016-08-22,584.971897720631
2016-08-23,582.627747399182
2016-08-24,578.701831677382
2016-08-25,576.033436586791
2016-08-26,578.874653419053
2016-08-27,570.200993746347
2016-08-28,575.105232554062
2016-08-29,573.429267562829
2016-08-30,575.695698421976
2016-08-31,572.272758328463
2016-09-01,572.221702045587
2016-09-02,576.846767387493
2016-09-03,600.374406779661
2016-09-04,610.538913325541
2016-09-05,607.526964172998
2016-09-06,612.995458270017
2016-09-07,615.659819111631
2016-09-08,630.550172004676
2016-09-09,622.977884044418
2016-09-10,624.752640444185
2016-09-11,608.246675920514
2016-09-12,607.70737270602
2016-09-13,608.694296317943
2016-09-14,609.41308766803
2016-09-15,607.070262594974
2016-09-16,607.806438047925
2016-09-17,607.381449678551
2016-09-18,611.533460315605
2016-09-19,608.871306312098
2016-09-20,608.371748626534
2016-09-21,596.945756633548
2016-09-22,595.564716540035
2016-09-23,602.378784921099
2016-09-24,602.687359731151
2016-09-25,600.610054880187
2016-09-26,606.778810637055
2016-09-27,605.151613734658
2016-09-28,604.686494389246
2016-09-29,605.202561952075
2016-09-30,608.865840736412
2016-10-01,615.408478842782
2016-10-02,611.748578316774
2016-10-03,612.590347399182
2016-10-04,610.007881355932
2016-10-05,612.147780946815
2016-10-06,611.76086277031
2016-10-07,617.905705143191
2016-10-08,619.301001753361
2016-10-09,617.101041320865
2016-10-10,618.0852
2016-10-11,642.981387258913
2016-10-12,636.59793220339
2016-10-13,635.444095324372
2016-10-14,639.586090298071
2016-10-15,637.283759322034
2016-10-16,642.913042548217
2016-10-17,639.137536469901
2016-10-18,635.576508591467
2016-10-19,629.640708036236
2016-10-20,628.598901110462
2016-10-21,630.90620338983
2016-10-22,654.508630976037
2016-10-23,651.961956750438
2016-10-24,650.027167153711
2016-10-25,655.792505084746
2016-10-26,675.109869316189
2016-10-27,686.523327060199
2016-10-28,690.390654938632
2016-10-29,715.445469316189
2016-10-30,699.333410987726
2016-10-31,698.897727995325
2016-11-01,730.578480011689
2016-11-02,740.367055523086
2016-11-03,689.939206954997
2016-11-04,705.432016656926
2016-11-05,706.819325569842
2016-11-06,715.896879777908
2016-11-07,706.181216773816
2016-11-08,711.835846580947
2016-11-09,721.50150993571
2016-11-10,713.407615604909
2016-11-11,715.703310637055
2016-11-12,703.847551139685
2016-11-13,703.626435300994
2016-11-14,705.643584161309
2016-11-15,712.3471528346
2016-11-16,742.050117592051
2016-11-17,735.318080537697
2016-11-18,749.57872729398
2016-11-19,751.213819403858
2016-11-20,730.350813617767
2016-11-21,736.506983927528
2016-11-22,747.997677966102
2016-11-23,741.240317942724
2016-11-24,737.35497597896
2016-11-25,739.685200175336
2016-11-26,734.652925891292
2016-11-27,727.741115838691
2016-11-28,730.082483752192
2016-11-29,731.646435710111
2016-11-30,742.20445131502
2016-12-01,753.674910111046
2016-12-02,772.302382729398
2016-12-03,766.110468147283
2016-12-04,766.380139099942
2016-12-05,752.670726241964
2016-12-06,759.117325774401
2016-12-07,764.987650087668
2016-12-08,767.659224634717
2016-12-09,771.902321098773
2016-12-10,775.474561309176
2016-12-11,770.496150496786
2016-12-12,778.506599064874
2016-12-13,778.930694564582
2016-12-14,776.963961484512
2016-12-15,776.176781998831
2016-12-16,782.230215897136
2016-12-17,789.60293220339
2016-12-18,790.632966526008
2016-12-19,790.279031677382
2016-12-20,799.777520748101
2016-12-21,828.4836792519
2016-12-22,858.50143395675
2016-12-23,915.562438340152
2016-12-24,891.155272063121
2016-12-25,896.003279310345
2016-12-26,903.201246639392
2016-12-27,925.950810461719
2016-12-28,979.960973991818
2016-12-29,973.462559438925
2016-12-30,961.182658153127
2016-12-31,968.970597019287
