Time,"DOGE / Price, USD"
2015-01-01,0.000181322433352
2015-01-02,0.00018362977495
2015-01-03,0.00016630957335
2015-01-04,0.000156921119301
2015-01-05,0.000160609064128
2015-01-06,0.000170502110367
2015-01-07,0.000175285870241
2015-01-08,0.000167659109507
2015-01-09,0.000172116665042
2015-01-10,0.00015445419711
2015-01-11,0.000160609521242
2015-01-12,0.00015704803022
2015-01-13,0.000133692385303
2015-01-14,0.000113996014367
2015-01-15,0.000143086964742
2015-01-16,0.000140554972366
2015-01-17,0.000135983160461
2015-01-18,0.000137585856821
2015-01-19,0.000141210489053
2015-01-20,0.000142861923728
2015-01-21,0.000156814393707
2015-01-22,0.000155139349559
2015-01-23,0.000155511507657
2015-01-24,0.000166885023016
2015-01-25,0.000167377513595
2015-01-26,0.000164736931479
2015-01-27,0.000157871153997
2015-01-28,0.000142264416615
2015-01-29,0.000142569370863
2015-01-30,0.000140488762331
2015-01-31,0.000135669185597
2015-02-01,0.000143437790244
2015-02-02,0.000149791205144
2015-02-03,0.000143105771946
2015-02-04,0.000144270788142
2015-02-05,0.000139305596593
2015-02-06,0.000142547677258
2015-02-07,0.000144550566952
2015-02-08,0.000141870246573
2015-02-09,0.000139754456409
2015-02-10,0.000140635847252
2015-02-11,0.000139842210543
2015-02-12,0.000140208115301
2015-02-13,0.000143989383508
2015-02-14,0.000153936839521
2015-02-15,0.000141697262062
2015-02-16,0.000141841859511
2015-02-17,0.000147734466604
2015-02-18,0.000143265160866
2015-02-19,0.000144286610077
2015-02-20,0.000144832419429
2015-02-21,0.00014529297316
2015-02-22,0.000141598456224
2015-02-23,0.000142363562114
2015-02-24,0.000142207242082
2015-02-25,0.000142773495047
2015-02-26,0.0001418261597
2015-02-27,0.000146232741252
2015-02-28,0.000146304931263
2015-03-01,0.000148073019958
2015-03-02,0.000151242170663
2015-03-03,0.000143658251035
2015-03-04,0.000142505849187
2015-03-05,0.000140650775866
2015-03-06,0.000141064990162
2015-03-07,0.000140531027201
2015-03-08,0.000139775393139
2015-03-09,0.000144436290037
2015-03-10,0.000140745772255
2015-03-11,0.000144325178201
2015-03-12,0.000144319449596
2015-03-13,0.000139449418485
2015-03-14,0.000142699848162
2015-03-15,0.000142718828686
2015-03-16,0.000143730090396
2015-03-17,0.0001382820875
2015-03-18,0.000126957126418
2015-03-19,0.000132856094828
2015-03-20,0.000133932415448
2015-03-21,0.000130658917891
2015-03-22,0.000133670921148
2015-03-23,0.000133818928485
2015-03-24,0.000127903621259
2015-03-25,0.000123349215117
2015-03-26,0.00012972445923
2015-03-27,0.000127894572344
2015-03-28,0.000128183741361
2015-03-29,0.000125732488505
2015-03-30,0.000127967862714
2015-03-31,0.000124677593203
2015-04-01,0.000126255784314
2015-04-02,0.000129673005849
2015-04-03,0.000127107713901
2015-04-04,0.000128696223699
2015-04-05,0.000127320322546
2015-04-06,0.000123321448473
2015-04-07,0.000122169182143
2015-04-08,0.000116619752795
2015-04-09,0.000115961490521
2015-04-10,0.000113253389919
