Time,"ETH / Price, USD"
2019-04-10,177.474878959673
2019-04-11,165.550361192285
2019-04-12,164.89181735827
2019-04-13,164.128659263589
2019-04-14,168.013099064874
2019-04-15,160.557473115137
2019-04-16,166.662340151958
2019-04-17,166.364139684395
2019-04-18,173.54595207481
2019-04-19,173.652783459965
2019-04-20,173.215369374635
2019-04-21,169.945601110462
2019-04-22,171.565414669784
2019-04-23,170.937409643483
2019-04-24,165.142114202221
2019-04-25,152.045494447691
2019-04-26,152.960927527762
2019-04-27,155.726733489188
2019-04-28,153.2518471654
2019-04-29,152.545208766803
2019-04-30,159.938501461134
2019-05-01,158.222859731151
2019-05-02,159.191619520748
2019-05-03,164.69545207481
2019-05-04,162.037265751023
2019-05-05,161.485596434833
2019-05-06,172.068616014027
2019-05-07,170.05011484512
2019-05-08,169.558764172998
2019-05-09,170.250314728229
2019-05-10,172.221821975453
2019-05-11,199.606514552893
2019-05-12,187.184103740503
2019-05-13,195.825203097604
2019-05-14,218.214805669199
2019-05-15,249.061431034483
2019-05-16,263.38047019287
2019-05-17,242.263793687902
2019-05-18,234.841279661017
2019-05-19,261.974045295149
2019-05-20,252.417419637639
2019-05-21,256.818162185856
2019-05-22,244.550514319112
2019-05-23,245.840384862654
2019-05-24,248.839252016365
2019-05-25,251.888460958504
2019-05-26,268.294339567504
2019-05-27,272.616331092928
2019-05-28,271.223498538866
2019-05-29,269.327810929281
2019-05-30,254.294201753361
2019-05-31,266.573922559906
2019-06-01,265.140144360023
2019-06-02,269.967041496201
2019-06-03,251.05775862069
2019-06-04,239.457040911748
2019-06-05,246.337600233782
2019-06-06,247.488754237288
2019-06-07,250.225909585038
2019-06-08,244.62647019287
2019-06-09,231.039578024547
2019-06-10,246.746325248393
2019-06-11,245.800910870836
2019-06-12,259.656640093513
2019-06-13,255.336300409117
2019-06-14,264.76342314436
2019-06-15,269.057187405026
2019-06-16,269.848518702513
2019-06-17,273.7140949737
2019-06-18,263.702251899474
2019-06-19,268.93683810637
2019-06-20,272.137500292227
2019-06-21,294.852892752776
2019-06-22,308.009769725307
2019-06-23,306.55350742256
2019-06-24,309.798750263004
2019-06-25,316.171920046756
2019-06-26,334.035053477499
2019-06-27,293.215036236119
2019-06-28,309.446182933957
2019-06-29,318.529788135593
2019-06-30,291.660696317943
2019-07-01,293.862392752776
2019-07-02,290.571834307423
2019-07-03,302.057210403273
2019-07-04,283.489202805377
2019-07-05,287.858582992402
2019-07-06,287.274129982466
2019-07-07,306.198590590298
2019-07-08,313.326290473407
2019-07-09,308.343054061952
2019-07-10,288.731157802455
2019-07-11,267.536604617183
2019-07-12,275.872600233781
2019-07-13,268.688629339568
2019-07-14,230.335976329632
2019-07-15,230.578357977791
2019-07-16,199.001611046172
2019-07-17,210.931314728229
2019-07-18,227.241794272355
2019-07-19,221.03139333723
2019-07-20,230.67205371128
2019-07-21,225.672067124489
2019-07-22,217.013625365284
2019-07-23,212.361456750438
2019-07-24,216.848442548217
2019-07-25,219.638668264173
2019-07-26,219.365355873758
2019-07-27,206.645765049679
2019-07-28,210.927540561075
2019-07-29,210.840748977206
2019-07-30,210.029560841613
2019-07-31,218.08824050263
2019-08-01,217.353194915254
2019-08-02,217.667191992987
2019-08-03,221.83531648159
2019-08-04,222.788521917008
2019-08-05,232.299908825248
2019-08-06,225.729268264173
2019-08-07,226.042916773817
2019-08-08,220.550041320865
2019-08-09,209.817827878434
2019-08-10,206.324379310345
2019-08-11,215.789734658095
2019-08-12,210.972497662186
2019-08-13,208.597628345996
2019-08-14,186.381814143776
2019-08-15,188.016636469901
2019-08-16,185.577936879018
2019-08-17,185.547666510812
2019-08-18,194.706162068966
2019-08-19,202.767035067212
2019-08-20,196.717822033898
2019-08-21,186.497284628872
2019-08-22,191.596093220339
2019-08-23,194.624304792519
2019-08-24,191.114351256575
2019-08-25,186.324488895383
2019-08-26,188.569805376973
2019-08-27,186.883293103448
2019-08-28,173.17579748685
2019-08-29,168.735882349503
2019-08-30,168.372436002338
2019-08-31,172.177609877265
2019-09-01,171.211480479252
2019-09-02,178.580194623027
2019-09-03,179.233673874927
2019-09-04,174.729775277615
2019-09-05,174.54153974284
2019-09-06,169.23070338983
2019-09-07,178.287494389246
2019-09-08,181.604640268849
2019-09-09,181.388241671537
2019-09-10,179.595805669199
2019-09-11,178.058855639977
2019-09-12,180.84650818235
2019-09-13,181.51325949737
2019-09-14,188.595950496786
2019-09-15,189.443608416131
2019-09-16,197.430535651666
2019-09-17,209.287582700175
2019-09-18,210.7212235827
2019-09-19,221.562201052016
2019-09-20,217.195570134424
2019-09-21,215.50002980713
2019-09-22,211.051801870251
2019-09-23,201.226725014611
2019-09-24,168.43832817066
2019-09-25,169.84662478083
2019-09-26,166.334617884278
2019-09-27,174.083654120397
2019-09-28,173.798880362361
2019-09-29,169.853334891876
2019-09-30,179.508727936879
2019-10-01,176.635159555815
2019-10-02,180.731424605494
2019-10-03,175.467113267095
2019-10-04,176.204069316189
2019-10-05,176.184813267095
2019-10-06,169.854954237288
2019-10-07,181.001570426651
2019-10-08,180.668669783752
2019-10-09,194.229131502046
2019-10-10,191.574099707773
2019-10-11,180.902172472238
2019-10-12,180.319804997078
2019-10-13,181.47459760374
2019-10-14,186.520615137347
2019-10-15,180.282949853887
2019-10-16,174.995676329632
2019-10-17,177.070229865576
2019-10-18,173.130578725891
2019-10-19,171.613132729398
2019-10-20,175.187846580947
2019-10-21,174.198366861485
2019-10-22,171.261682057276
2019-10-23,161.323558386908
2019-10-24,161.024464640561
2019-10-25,181.161944476914
2019-10-26,179.720602337814
2019-10-27,184.572484570427
2019-10-28,182.81422063121
2019-10-29,190.830495441262
2019-10-30,183.277003798948
2019-10-31,182.430567212157
2019-11-01,183.362267679719
2019-11-02,182.998768848627
2019-11-03,181.907013734658
2019-11-04,186.034432787843
2019-11-05,189.217251373466
2019-11-06,191.556660666277
2019-11-07,186.770622443016
2019-11-08,184.038223085915
2019-11-09,184.962579777908
2019-11-10,189.045104675628
2019-11-11,184.418845295149
2019-11-12,186.5779264173
2019-11-13,188.033356107539
2019-11-14,184.766463763881
2019-11-15,179.989789070719
2019-11-16,182.287117182934
2019-11-17,183.829805961426
2019-11-18,178.062372004676
2019-11-19,175.435199883109
2019-11-20,174.409720338983
2019-11-21,160.728296902396
2019-11-22,149.776162478083
2019-11-23,152.327056282876
2019-11-24,141.576619520748
2019-11-25,146.562241846873
2019-11-26,147.942878550555
2019-11-27,153.24832226768
2019-11-28,151.010392460549
2019-11-29,154.256289012274
2019-11-30,152.016210111046
2019-12-01,151.380223378141
2019-12-02,149.052715663355
2019-12-03,147.465369140853
2019-12-04,145.69724465225
2019-12-05,148.022399883109
2019-12-06,148.700186732905
2019-12-07,147.515199298656
2019-12-08,150.838420806546
2019-12-09,147.375495149036
2019-12-10,145.696360140269
2019-12-11,143.130404734074
2019-12-12,144.734203682057
2019-12-13,144.599715078901
2019-12-14,141.842442840444
2019-12-15,142.304544126242
2019-12-16,132.379981122151
2019-12-17,121.505916423144
2019-12-18,132.883688018703
2019-12-19,127.844947691409
2019-12-20,128.217562828755
2019-12-21,127.097141145529
2019-12-22,132.060468731736
2019-12-23,127.814310578609
2019-12-24,127.656445938048
2019-12-25,124.881023085915
2019-12-26,125.308429865576
2019-12-27,126.181629456458
2019-12-28,128.037601694915
2019-12-29,134.639243717125
2019-12-30,131.287466744594
2019-12-31,128.511079777908
2020-01-01,129.963875336061
2020-01-02,126.730876972531
2020-01-03,133.800767095266
2020-01-04,134.050349210988
2020-01-05,134.982177089421
2020-01-06,143.988824079486
2020-01-07,143.248955698422
2020-01-08,140.872484044418
2020-01-09,137.473664114553
2020-01-10,143.789400935126
2020-01-11,142.846074284044
2020-01-12,145.447126008182
2020-01-13,143.910222209234
2020-01-14,166.047976914085
2020-01-15,165.85377936879
2020-01-16,164.052933255406
2020-01-17,171.034402337814
2020-01-18,175.074978375219
2020-01-19,166.791822443016
2020-01-20,166.927411046172
2020-01-21,169.171668731736
2020-01-22,167.545226271186
2020-01-23,162.156525599065
2020-01-24,162.247590707189
2020-01-25,160.521455172414
2020-01-26,167.159112974868
2020-01-27,169.934313676213
2020-01-28,175.276188486265
2020-01-29,174.676776680304
2020-01-30,184.256748977206
2020-01-31,180.163670368206
2020-02-01,183.562507656341
2020-02-02,188.398108533022
2020-02-03,189.341644067797
2020-02-04,188.276665984804
2020-02-05,205.125087901812
2020-02-06,212.849642723553
2020-02-07,222.863079719462
2020-02-08,223.973379602572
2020-02-09,228.467053126826
2020-02-10,224.139831618936
2020-02-11,237.649539333723
2020-02-12,266.649455289304
2020-02-13,267.940001870251
2020-02-14,284.830649094097
2020-02-15,265.033846464056
2020-02-16,261.128690531853
2020-02-17,266.608233372297
2020-02-18,283.564988310929
2020-02-19,261.077341028638
2020-02-20,258.631871011105
2020-02-21,265.90940414962
2020-02-22,261.763375803624
2020-02-23,274.979647574518
2020-02-24,264.367167504383
2020-02-25,248.53713220339
2020-02-26,225.706557159556
2020-02-27,226.398922033898
2020-02-28,228.673918468732
2020-02-29,220.10229421391
2020-03-01,218.6236685564
2020-03-02,231.194931618936
2020-03-03,224.283570017534
2020-03-04,224.156026826417
2020-03-05,227.813605844535
2020-03-06,244.330236002338
2020-03-07,238.059852600818
2020-03-08,202.765954997078
2020-03-09,200.151101052016
2020-03-10,200.851090531853
2020-03-11,194.236009351257
2020-03-12,110.32820163647
2020-03-13,134.759985680888
2020-03-14,122.078151256575
2020-03-15,123.754734073641
2020-03-16,110.34905873758
2020-03-17,117.783463763881
2020-03-18,117.683343658679
2020-03-19,137.357502980713
2020-03-20,131.532323261251
2020-03-21,132.511633430742
2020-03-22,122.442055523086
2020-03-23,135.589770601987
2020-03-24,139.414792226768
2020-03-25,136.095511981297
2020-03-26,138.608215488019
2020-03-27,133.681614728229
2020-03-28,131.027766510812
2020-03-29,125.178745470485
2020-03-30,132.902320514319
2020-03-31,133.508133372297
2020-04-01,135.85480654588
2020-04-02,141.151746639392
2020-04-03,141.727211279953
2020-04-04,144.336282700175
2020-04-05,142.972632963179
2020-04-06,169.609724313267
2020-04-07,164.21725949737
2020-04-08,173.294784336645
2020-04-09,170.28360490941
2020-04-10,157.550598188194
2020-04-11,158.431649327878
2020-04-12,160.649303331385
2020-04-13,157.198628579778
2020-04-14,159.006158445354
2020-04-15,152.951140736411
2020-04-16,172.970440327294
2020-04-17,172.23222063121
2020-04-18,188.109414903565
2020-04-19,181.230814377557
2020-04-20,171.013763296318
2020-04-21,171.489232904734
2020-04-22,182.581804178843
2020-04-23,185.6463264173
2020-04-24,187.621841320865
2020-04-25,193.785201928697
2020-04-26,197.062440268849
2020-04-27,196.565708679135
2020-04-28,197.466412565751
2020-04-29,215.38395207481
2020-04-30,206.88486528346
2020-05-01,212.713617767387
2020-05-02,214.133870601987
2020-05-03,210.090575306838
2020-05-04,206.961926592636
2020-05-05,204.885417007598
2020-05-06,202.736075569842
2020-05-07,212.990972822911
2020-05-08,212.413128872005
2020-05-09,210.774871127995
2020-05-10,187.542486849795
2020-05-11,185.715372296902
2020-05-12,189.818459438925
2020-05-13,199.938022559907
2020-05-14,203.532877030976
2020-05-15,195.121980303916
2020-05-16,200.819766218586
2020-05-17,207.07257685564
2020-05-18,214.748162478083
2020-05-19,213.820466744594
2020-05-20,209.804793103448
2020-05-21,198.91755698422
2020-05-22,207.063677673875
2020-05-23,206.906197253068
2020-05-24,202.376306370544
2020-05-25,204.292245002922
2020-05-26,200.86048918761
2020-05-27,207.498003798948
2020-05-28,219.378571011105
2020-05-29,220.784826300409
2020-05-30,243.572401285798
2020-05-31,231.444047457627
2020-06-01,249.07495295149
2020-06-02,237.179632554062
2020-06-03,243.934139450614
2020-06-04,243.647765984804
2020-06-05,240.312976037405
2020-06-06,242.019700292227
2020-06-07,244.384643483343
2020-06-08,245.968303565167
2020-06-09,244.326140970193
2020-06-10,247.704879544126
2020-06-11,230.904400935126
2020-06-12,237.162442723554
2020-06-13,238.090407890123
2020-06-14,232.137277089421
2020-06-15,231.19783974284
2020-06-16,235.136621215663
2020-06-17,233.687851022794
2020-06-18,231.331098889538
2020-06-19,228.77822402104
2020-06-20,228.919830800701
2020-06-21,227.579033606078
2020-06-22,243.220758153127
2020-06-23,242.92121899474
2020-06-24,234.823753360608
2020-06-25,232.421420689655
2020-06-26,229.694167387493
2020-06-27,220.699442022209
2020-06-28,224.443460666277
2020-06-29,228.02034137931
2020-06-30,225.722754821742
2020-07-01,231.145918468732
2020-07-02,226.701505376973
2020-07-03,225.098854763296
2020-07-04,228.866272063121
2020-07-05,227.667268264173
2020-07-06,241.179081239042
2020-07-07,239.013429573349
2020-07-08,246.8441157218
2020-07-09,241.651818585622
2020-07-10,241.033700116891
2020-07-11,239.307040619521
2020-07-12,241.309591174752
2020-07-13,239.326373816482
2020-07-14,240.638817942724
2020-07-15,238.38143962595
2020-07-16,233.549674108708
2020-07-17,232.845427235535
2020-07-18,235.909914962011
2020-07-19,239.358145821157
2020-07-20,236.361256282876
2020-07-21,245.250595441262
2020-07-22,264.199169491525
2020-07-23,275.223812536528
2020-07-24,279.907534424313
2020-07-25,305.402152542373
2020-07-26,311.039973524255
2020-07-27,323.233886908241
2020-07-28,318.015537200468
2020-07-29,318.025945938048
2020-07-30,335.964082875511
2020-07-31,346.179992285213
2020-08-01,387.185885447107
2020-08-02,372.180671654004
2020-08-03,385.487812390415
2020-08-04,390.662864699006
2020-08-05,400.601196084161
2020-08-06,393.995932495617
2020-08-07,380.330053886616
2020-08-08,392.360176504968
2020-08-09,389.183157393337
2020-08-10,395.407852425482
2020-08-11,379.111338983051
2020-08-12,387.208174751607
2020-08-13,424.799460081823
2020-08-14,438.076865575687
2020-08-15,432.609198421976
2020-08-16,432.939172822911
2020-08-17,432.841464172998
2020-08-18,423.346332086499
2020-08-19,406.879427819988
2020-08-20,416.25978755114
2020-08-21,387.2406050263
2020-08-22,395.912521332554
2020-08-23,391.947607364115
2020-08-24,408.792199473992
2020-08-25,383.604969725307
2020-08-26,386.34381735827
2020-08-27,382.349150496785
2020-08-28,395.03972980713
2020-08-29,400.368165575687
2020-08-30,428.196437931035
2020-08-31,436.09076943308
2020-09-01,480.749175862069
2020-09-02,441.214134132087
2020-09-03,383.542584979544
2020-09-04,386.66907597896
2020-09-05,331.420088544711
2020-09-06,353.227129573349
2020-09-07,352.806469023963
2020-09-08,336.716558094682
2020-09-09,352.053948568089
2020-09-10,367.380867621274
2020-09-11,373.966615780245
2020-09-12,386.216055055523
2020-09-13,365.641607831677
2020-09-14,375.801003682057
2020-09-15,363.936595733489
2020-09-16,365.322076212741
2020-09-17,389.446111046172
2020-09-18,382.261676271186
2020-09-19,385.246569666861
2020-09-20,371.207025715956
2020-09-21,342.456390473407
2020-09-22,343.503662536528
2020-09-23,320.588590882525
2020-09-24,349.144016014027
2020-09-25,351.713962361192
2020-09-26,354.601045762712
2020-09-27,356.121992752776
2020-09-28,355.45993395675
2020-09-29,359.701439801286
2020-09-30,359.976752483928
2020-10-01,352.360856049094
2020-10-02,345.801279485681
2020-10-03,346.652968907072
2020-10-04,352.339400233781
2020-10-05,353.191780187025
2020-10-06,340.10351987142
2020-10-07,341.159963997662
2020-10-08,350.527496376388
2020-10-09,366.247890999416
2020-10-10,371.282805143191
2020-10-11,374.145406195207
2020-10-12,387.670968731736
2020-10-13,381.544274576271
2020-10-14,378.828993045003
2020-10-15,377.502910286382
2020-10-16,366.299949853887
2020-10-17,368.318269374635
2020-10-18,377.921652425482
2020-10-19,379.463028462887
2020-10-20,368.843862653419
2020-10-21,392.473164231444
2020-10-22,414.43640578609
2020-10-23,409.339998597312
2020-10-24,412.26885710111
2020-10-25,406.742800642899
2020-10-26,394.010756575102
2020-10-27,404.045446814728
2020-10-28,388.90336364699
2020-10-29,386.788421098773
2020-10-30,383.596369959088
2020-10-31,386.585236119229
2020-11-01,395.57778264173
2020-11-02,383.848317066043
2020-11-03,388.548199707773
2020-11-04,401.795613851549
2020-11-05,416.997354646406
2020-11-06,456.447880888369
2020-11-07,436.772112857978
2020-11-08,455.375729865576
2020-11-09,444.547999707773
2020-11-10,451.501640619521
2020-11-11,464.215942489772
2020-11-12,462.866499824664
2020-11-13,476.571340970193
2020-11-14,462.551458796026
2020-11-15,449.345643600234
2020-11-16,462.254731618936
2020-11-17,482.6950050263
2020-11-18,479.49180666277
2020-11-19,471.150023378142
2020-11-20,509.562977206312
2020-11-21,547.353480420807
2020-11-22,565.131060900058
2020-11-23,607.214118644068
2020-11-24,604.573530742256
2020-11-25,568.247356282876
2020-11-26,518.39735622443
2020-11-27,517.041817182934
2020-11-28,540.829210052601
2020-11-29,574.873555230859
2020-11-30,613.469492402104
2020-12-01,588.251555230859
2020-12-02,598.926409818819
2020-12-03,617.554270017534
2020-12-04,572.177176271186
2020-12-05,594.915695499708
2020-12-06,602.246776738749
2020-12-07,591.820095265926
2020-12-08,554.318545295149
2020-12-09,574.214072355348
2020-12-10,560.450316890707
2020-12-11,545.483657510228
2020-12-12,568.545423261251
2020-12-13,590.522730625365
2020-12-14,586.470181297487
2020-12-15,589.000816832262
2020-12-16,636.205011104617
2020-12-17,642.788150204559
2020-12-18,652.01013056692
2020-12-19,659.714045002922
2020-12-20,638.561923436587
2020-12-21,612.546497369959
2020-12-22,634.17585622443
2020-12-23,588.508848042081
2020-12-24,611.893571595558
2020-12-25,625.840292518995
2020-12-26,635.806854120397
2020-12-27,688.480685447107
2020-12-28,730.518296902396
2020-12-29,731.936295733489
2020-12-30,751.208063705435
2020-12-31,739.025849853887
