Time,"DOGE / Price, USD"
2017-11-20,0.001363408880269
2017-11-21,0.001350620218766
2017-11-22,0.001887229186088
2017-11-23,0.001937603633012
2017-11-24,0.001920668876977
2017-11-25,0.002052132497696
2017-11-26,0.00199266777446
2017-11-27,0.00200564818278
2017-11-28,0.002355976830521
2017-11-29,0.00207983676483
2017-11-30,0.002064616693785
2017-12-01,0.002114541167476
2017-12-02,0.002111928092517
2017-12-03,0.002202592909542
2017-12-04,0.002456411960714
2017-12-05,0.002469128660438
2017-12-06,0.002628072460684
2017-12-07,0.0026857462895
2017-12-08,0.002774455016202
2017-12-09,0.002621778379331
2017-12-10,0.002586639390341
2017-12-11,0.002687129669776
2017-12-12,0.003277842372761
2017-12-13,0.003490986921828
2017-12-14,0.003707573457999
2017-12-15,0.003701981866344
2017-12-16,0.005808127546872
2017-12-17,0.006020449926391
2017-12-18,0.00630626914929
2017-12-19,0.005582034328974
2017-12-20,0.006621601967628
2017-12-21,0.007368184681857
2017-12-22,0.006277550709964
2017-12-23,0.007469040112496
2017-12-24,0.008739733115275
2017-12-25,0.009044981729571
2017-12-26,0.00932705486281
2017-12-27,0.00868789580093
2017-12-28,0.008193895567789
2017-12-29,0.009440544964568
2017-12-30,0.007938504285761
2017-12-31,0.009034690557138
2018-01-01,0.0088037303063
2018-01-02,0.00901145237804
2018-01-03,0.009209497310082
2018-01-04,0.009524498091466
2018-01-05,0.012649367432673
2018-01-06,0.014619462916775
2018-01-07,0.016762839508752
2018-01-08,0.0146720561456
2018-01-09,0.012884154455748
2018-01-10,0.012649177713488
2018-01-11,0.011087621615126
2018-01-12,0.012608467801574
2018-01-13,0.012235486311641
2018-01-14,0.011421294263433
2018-01-15,0.009763901699502
2018-01-16,0.006717538571812
2018-01-17,0.007527549114645
2018-01-18,0.007757735638727
2018-01-19,0.007772536459662
2018-01-20,0.008376100388873
2018-01-21,0.007033676625804
2018-01-22,0.006636489313214
2018-01-23,0.006626052915836
2018-01-24,0.007012189111184
2018-01-25,0.00752032055811
2018-01-26,0.007142695245218
2018-01-27,0.007300359502914
2018-01-28,0.007422744630508
2018-01-29,0.006858558879338
2018-01-30,0.005884160588015
2018-01-31,0.005835048425933
2018-02-01,0.004945332884133
2018-02-02,0.004397573293715
2018-02-03,0.005100347534982
2018-02-04,0.004333400592119
2018-02-05,0.003438856569202
2018-02-06,0.004326601067875
2018-02-07,0.00425933923405
2018-02-08,0.004482705747924
2018-02-09,0.004957119687815
