Time,"DOGE / Price, USD"
2019-01-01,0.002367595620837
2019-01-02,0.002362912976402
2019-01-03,0.002292974311394
2019-01-04,0.002278241493083
2019-01-05,0.002260635261447
2019-01-06,0.002277195455896
2019-01-07,0.002242654706795
2019-01-08,0.002231533798124
2019-01-09,0.002232601867381
2019-01-10,0.002111965648272
2019-01-11,0.002094709698116
2019-01-12,0.002110402692016
2019-01-13,0.002080528482392
2019-01-14,0.002102171470015
2019-01-15,0.002049074094444
2019-01-16,0.002084478084348
2019-01-17,0.002089840664673
2019-01-18,0.002052881642227
2019-01-19,0.002123055947617
2019-01-20,0.002046213256309
2019-01-21,0.00204294103037
2019-01-22,0.002031316011816
2019-01-23,0.002005122912731
2019-01-24,0.002014189175408
2019-01-25,0.00200499574242
2019-01-26,0.002004240834408
2019-01-27,0.001982766631611
2019-01-28,0.001893075645288
2019-01-29,0.001878235335203
2019-01-30,0.001910836119085
2019-01-31,0.001878553965101
2019-02-01,0.00190619313979
2019-02-02,0.001907795211031
2019-02-03,0.001861389585756
2019-02-04,0.001839399304865
2019-02-05,0.001834779994743
2019-02-06,0.001780721156961
2019-02-07,0.001804057433655
2019-02-08,0.001922525243785
2019-02-09,0.001894227260905
2019-02-10,0.001883218629009
2019-02-11,0.001843425997014
2019-02-12,0.001857503676792
2019-02-13,0.001869480169308
2019-02-14,0.001870482712728
2019-02-15,0.00187353583254
2019-02-16,0.001916166354369
2019-02-17,0.001999578035977
2019-02-18,0.002045052853243
2019-02-19,0.002049936097613
2019-02-20,0.0020348489517
2019-02-21,0.001998214526271
2019-02-22,0.002039628900417
2019-02-23,0.002069754546313
2019-02-24,0.001927658039356
2019-02-25,0.001982903861151
2019-02-26,0.001944232517451
2019-02-27,0.001943146738653
2019-02-28,0.001914602879329
2019-03-01,0.001950931775696
2019-03-02,0.001970352983681
2019-03-03,0.001947300324547
2019-03-04,0.001896070447186
2019-03-05,0.001941444676539
2019-03-06,0.001933212321974
2019-03-07,0.00194515537314
2019-03-08,0.001939189194084
2019-03-09,0.001966418072556
2019-03-10,0.001952604776214
2019-03-11,0.001925459932516
2019-03-12,0.001984321287686
2019-03-13,0.001992333163648
2019-03-14,0.002010819698705
2019-03-15,0.002023024023291
2019-03-16,0.002050237785367
2019-03-17,0.002049584363826
2019-03-18,0.002045849319395
2019-03-19,0.002042912735336
2019-03-20,0.00203448898998
2019-03-21,0.002015954639434
2019-03-22,0.002017202235221
2019-03-23,0.002010839386019
2019-03-24,0.002007113034083
2019-03-25,0.002008198527615
2019-03-26,0.002021486050127
2019-03-27,0.002065146506183
2019-03-28,0.002056765897176
2019-03-29,0.002081422507705
2019-03-30,0.002082064684413
2019-03-31,0.002067124103984
2019-04-01,0.002446232677368
2019-04-02,0.002890109186146
2019-04-03,0.003123095481724
2019-04-04,0.003691679089895
2019-04-05,0.003593872968415
2019-04-06,0.003386112618922
2019-04-07,0.003410331737332
2019-04-08,0.002991530035722
2019-04-09,0.002882781234857
2019-04-10,0.002983590021838
2019-04-11,0.002756132632097
2019-04-12,0.002818338599039
2019-04-13,0.002864708736652
2019-04-14,0.002865667419381
2019-04-15,0.002757380579083
2019-04-16,0.002792513242375
2019-04-17,0.002787196918757
2019-04-18,0.002951010509954
2019-04-19,0.002876755681722
2019-04-20,0.002836341108
2019-04-21,0.002747483389263
2019-04-22,0.002768173161388
2019-04-23,0.002732680149272
2019-04-24,0.002548900418491
2019-04-25,0.002418268941701
2019-04-26,0.002485129814738
2019-04-27,0.002503226484567
2019-04-28,0.002436211930912
2019-04-29,0.002386255577602
2019-04-30,0.002473478886317
2019-05-01,0.002487873289945
2019-05-02,0.002555447084649
2019-05-03,0.002639716911898
2019-05-04,0.002646089706155
2019-05-05,0.002597330081864
2019-05-06,0.002542849664634
2019-05-07,0.002491511756122
2019-05-08,0.002495243808471
2019-05-09,0.002476556059375
2019-05-10,0.002490517124884
2019-05-11,0.002793637083042
2019-05-12,0.002601495679834
2019-05-13,0.002704629908454
2019-05-14,0.003028240719937
2019-05-15,0.003345594197845
2019-05-16,0.00313915706379
2019-05-17,0.002897696327785
2019-05-18,0.00293616058998
2019-05-19,0.003149832502027
2019-05-20,0.00299069067058
2019-05-21,0.003049554865305
2019-05-22,0.002862413070414
2019-05-23,0.002965355076072
2019-05-24,0.002985686417083
2019-05-25,0.003016166108705
2019-05-26,0.003097047916946
2019-05-27,0.003128774090968
2019-05-28,0.003171585849275
2019-05-29,0.003157771096597
2019-05-30,0.003165275616036
2019-05-31,0.003433925507854
2019-06-01,0.003367516657184
2019-06-02,0.003366504642648
2019-06-03,0.003118059433734
2019-06-04,0.002933172734895
2019-06-05,0.002978009345839
2019-06-06,0.003084380404456
2019-06-07,0.003099917822738
2019-06-08,0.003029404582139
2019-06-09,0.002944116943316
2019-06-10,0.003073955065613
2019-06-11,0.003035214142282
2019-06-12,0.00304669633476
2019-06-13,0.003020967363407
2019-06-14,0.003072851068683
2019-06-15,0.00313061892943
2019-06-16,0.003126324847783
2019-06-17,0.003146610032834
2019-06-18,0.003019532107849
2019-06-19,0.003107584949228
2019-06-20,0.003088651198375
2019-06-21,0.003239286091625
2019-06-22,0.003270846309483
2019-06-23,0.003264336507731
2019-06-24,0.003353935629
2019-06-25,0.003321164391359
2019-06-26,0.003362768749143
2019-06-27,0.003292967455702
2019-06-28,0.003382999840474
2019-06-29,0.00338808407845
2019-06-30,0.003239496312395
2019-07-01,0.003226965684465
2019-07-02,0.00314402352666
2019-07-03,0.003277474347026
2019-07-04,0.003175244281609
2019-07-05,0.003819703510857
2019-07-06,0.003463466173617
2019-07-07,0.003604573341312
2019-07-08,0.003490319806573
2019-07-09,0.003490985411745
2019-07-10,0.003317930729132
2019-07-11,0.003175402019877
2019-07-12,0.003261126353436
2019-07-13,0.003236866010313
2019-07-14,0.002927942058999
2019-07-15,0.003079329834784
2019-07-16,0.002786740661829
2019-07-17,0.002892083040971
2019-07-18,0.003124638901359
2019-07-19,0.003007636382261
2019-07-20,0.003132340891802
2019-07-21,0.002985950635677
2019-07-22,0.002921165902691
2019-07-23,0.002825777116898
2019-07-24,0.002913574644145
2019-07-25,0.002925165325402
2019-07-26,0.002912771824087
2019-07-27,0.002744702682969
2019-07-28,0.002846906045067
2019-07-29,0.002776653080934
2019-07-30,0.002790475614062
2019-07-31,0.002892507464854
2019-08-01,0.002902949984223
2019-08-02,0.002896576784303
2019-08-03,0.00287474448107
2019-08-04,0.002931163339882
2019-08-05,0.003014862783922
2019-08-06,0.002923293579909
2019-08-07,0.002943977269907
2019-08-08,0.002950460375369
2019-08-09,0.002911815310199
2019-08-10,0.002857088919451
2019-08-11,0.002916209433144
2019-08-12,0.0028846864064
2019-08-13,0.0027916517332
2019-08-14,0.002726675189823
2019-08-15,0.002593628340315
2019-08-16,0.002663288255617
2019-08-17,0.002588566864721
2019-08-18,0.002757276282155
2019-08-19,0.002749100597478
2019-08-20,0.002755915195284
2019-08-21,0.002614394497113
2019-08-22,0.002698568853446
2019-08-23,0.002672509206072
2019-08-24,0.00259281502286
2019-08-25,0.002556435129423
2019-08-26,0.00265673104789
2019-08-27,0.002614213514669
2019-08-28,0.002471150677774
2019-08-29,0.00239477140649
2019-08-30,0.002430597694323
2019-08-31,0.002441371547736
2019-09-01,0.00245100490825
2019-09-02,0.00255841117402
2019-09-03,0.002580295637892
2019-09-04,0.002481058498601
2019-09-05,0.002471125499935
2019-09-06,0.002443810505236
2019-09-07,0.002480371507643
2019-09-08,0.002480444947997
2019-09-09,0.002425001022065
2019-09-10,0.002406410275955
2019-09-11,0.002386899122815
2019-09-12,0.002448924183887
2019-09-13,0.002438912097997
2019-09-14,0.002464933037541
2019-09-15,0.002380285479337
2019-09-16,0.002373543879738
2019-09-17,0.002599958316394
2019-09-18,0.002721695302155
2019-09-19,0.00271348426659
2019-09-20,0.002655038659628
2019-09-21,0.002523128830223
2019-09-22,0.002561589139238
2019-09-23,0.002498036335895
2019-09-24,0.002183593350096
2019-09-25,0.002179513230747
2019-09-26,0.002139423428551
2019-09-27,0.00220242076028
2019-09-28,0.00221574233989
2019-09-29,0.002244190926527
2019-09-30,0.002364588713534
2019-10-01,0.002390445673333
2019-10-02,0.002320966397763
2019-10-03,0.002264709133539
2019-10-04,0.002345284329895
2019-10-05,0.002310620391689
2019-10-06,0.002212635780202
2019-10-07,0.002335781996995
2019-10-08,0.002338165378543
2019-10-09,0.002403824247595
2019-10-10,0.002289552985531
2019-10-11,0.00225570271201
2019-10-12,0.002276528637444
2019-10-13,0.002478870727345
2019-10-14,0.002520505706558
2019-10-15,0.00248036775914
2019-10-16,0.002591633110904
2019-10-17,0.002758191753519
2019-10-18,0.002638595311554
2019-10-19,0.002718202719737
2019-10-20,0.002669345025545
2019-10-21,0.002649417633519
2019-10-22,0.002506158547875
2019-10-23,0.002463978563462
2019-10-24,0.002493349908609
2019-10-25,0.002599318823709
2019-10-26,0.002621482879379
2019-10-27,0.002605538813222
2019-10-28,0.002653634614184
2019-10-29,0.002556496534451
2019-10-30,0.002622453810925
2019-10-31,0.002579754881262
2019-11-01,0.002592430609116
2019-11-02,0.00258105570953
2019-11-03,0.002564650233503
2019-11-04,0.002616977509189
2019-11-05,0.002521521181894
2019-11-06,0.002559790804123
2019-11-07,0.002728047591053
2019-11-08,0.00265974075322
2019-11-09,0.002714241743995
2019-11-10,0.002781843702542
2019-11-11,0.002750231654727
2019-11-12,0.002699011480963
2019-11-13,0.00271123020348
2019-11-14,0.002626828001888
2019-11-15,0.002645440876758
2019-11-16,0.002678657782591
2019-11-17,0.002571098804787
2019-11-18,0.00250396034294
2019-11-19,0.002471982242546
2019-11-20,0.002524888647131
2019-11-21,0.002370216733923
2019-11-22,0.002336502122437
